,EC_number,bigg.metabolite,KM_Value,growth condition,concentration,saturation,met:EC
606,2.7.1.107,adp,1.0,Fructose,1.3807,0.57995547528,adp:2.7.1.107
607,2.7.1.95,adp,0.022,Fructose,1.3807,0.984315962073,adp:2.7.1.95
608,2.7.2.1,adp,0.5,Fructose,1.3807,0.734141543042,adp:2.7.2.1
609,2.7.4.1,adp,0.072,Fructose,1.3807,0.950437117092,adp:2.7.4.1
610,2.7.4.3,adp,0.09,Fructose,1.3807,0.938804650847,adp:2.7.4.3
611,3.1.3.5,adp,0.0547,Fructose,1.3807,0.961892155497,adp:3.1.3.5
612,3.1.4.16,adp,0.19,Fructose,1.3807,0.879034825237,adp:3.1.4.16
613,3.1.4.37,adp,0.19,Fructose,1.3807,0.879034825237,adp:3.1.4.37
614,3.6.3.14,adp,0.1,Fructose,1.3807,0.932464374958,adp:3.6.3.14
615,6.3.4.14,adp,0.08,Fructose,1.3807,0.945231738208,adp:6.3.4.14
616,2.7.1.29,dhap,0.006,Fructose,4.1022,0.998539506353,dhap:2.7.1.29
617,4.1.2.19,dhap,0.6,Fructose,4.1022,0.87240015312,dhap:4.1.2.19
618,4.2.3.3,dhap,0.2,Fructose,4.1022,0.953512156571,dhap:4.2.3.3
619,2.7.1.56,f1p,0.13,Fructose,0.981,0.88298829883,f1p:2.7.1.56
620,3.1.3.11,f1p,1.0,Fructose,0.981,0.495204442201,f1p:3.1.3.11
621,2.7.4.1,gdp,0.16,Fructose,0.6848,0.810606060606,gdp:2.7.4.1
622,3.6.1.55,gdp,0.35,Fructose,0.6848,0.661770390414,gdp:3.6.1.55
623,2.7.4.3,amp,0.038,Fructose,1.1019,0.966663742434,amp:2.7.4.3
624,2.7.6.1,amp,0.132,Fructose,1.1019,0.89302212497,amp:2.7.6.1
625,3.1.3.31,amp,0.32,Fructose,1.1019,0.774949011886,amp:3.1.3.31
626,3.1.3.5,amp,0.0129,Fructose,1.1019,0.988428417653,amp:3.1.3.5
627,3.1.3.6,amp,0.32,Fructose,1.1019,0.774949011886,amp:3.1.3.6
628,3.6.1.11,amp,0.32,Fructose,1.1019,0.774949011886,amp:3.6.1.11
629,2.7.7.12,gal1p,0.29,Fructose,0.0458,0.136390708755,gal1p:2.7.7.12
630,3.5.4.2,ade,0.23,Fructose,0.0129,0.0531082750103,ade:3.5.4.2
631,4.1.2.14,2ddg6p,0.006,Fructose,0.0198,0.767441860465,2ddg6p:4.1.2.14
632,4.2.1.3,cit,1.16,Fructose,1.1143,0.489952952557,cit:4.2.1.3
633,5.3.1.28,s7p,0.9,Fructose,1.7498,0.660351724658,s7p:5.3.1.28
634,1.1.1.136,nad,4.16,Galactose,5.15,0.553168635875,nad:1.1.1.136
635,1.1.1.154,nad,0.56,Galactose,5.15,0.901926444834,nad:1.1.1.154
636,1.1.1.17,nad,0.2,Galactose,5.15,0.96261682243,nad:1.1.1.17
637,1.1.1.205,nad,2.0,Galactose,5.15,0.72027972028,nad:1.1.1.205
638,1.1.1.282,nad,0.0122,Galactose,5.15,0.997636666538,nad:1.1.1.282
639,1.1.1.305,nad,0.57,Galactose,5.15,0.90034965035,nad:1.1.1.305
640,1.1.1.336,nad,0.21,Galactose,5.15,0.960820895522,nad:1.1.1.336
641,1.1.1.350,nad,0.56,Galactose,5.15,0.901926444834,nad:1.1.1.350
642,1.1.1.37,nad,0.26,Galactose,5.15,0.951940850277,nad:1.1.1.37
643,1.1.1.38,nad,0.063,Galactose,5.15,0.987914828314,nad:1.1.1.38
644,1.1.1.41,nad,4.7,Galactose,5.15,0.522842639594,nad:1.1.1.41
645,1.1.1.49,nad,1.67,Galactose,5.15,0.755131964809,nad:1.1.1.49
646,1.1.1.6,nad,0.0165,Galactose,5.15,0.996806348592,nad:1.1.1.6
647,1.1.1.75,nad,0.05,Galactose,5.15,0.990384615385,nad:1.1.1.75
648,1.1.1.85,nad,0.321,Galactose,5.15,0.941326996893,nad:1.1.1.85
649,1.1.1.95,nad,0.0078,Galactose,5.15,0.998487727326,nad:1.1.1.95
650,1.2.1.10,nad,0.25,Galactose,5.15,0.953703703704,nad:1.2.1.10
651,1.2.1.12,nad,0.045,Galactose,5.15,0.991337824832,nad:1.2.1.12
652,1.2.1.16,nad,9.1,Galactose,5.15,0.361403508772,nad:1.2.1.16
653,1.2.1.22,nad,0.047,Galactose,5.15,0.990956320954,nad:1.2.1.22
654,1.2.1.39,nad,0.035,Galactose,5.15,0.99324975892,nad:1.2.1.39
655,1.2.1.72,nad,0.8,Galactose,5.15,0.865546218487,nad:1.2.1.72
656,1.2.1.8,nad,0.0025,Galactose,5.15,0.999514798641,nad:1.2.1.8
657,1.3.1.12,nad,0.103,Galactose,5.15,0.980392156863,nad:1.3.1.12
658,1.8.1.4,nad,0.4,Galactose,5.15,0.927927927928,nad:1.8.1.4
659,2.7.1.23,nad,1.85,Galactose,5.15,0.735714285714,nad:2.7.1.23
660,2.7.7.1,nad,0.37,Galactose,5.15,0.932971014493,nad:2.7.7.1
661,2.7.7.18,nad,0.37,Galactose,5.15,0.932971014493,nad:2.7.7.18
662,3.6.1.22,nad,5.1,Galactose,5.15,0.50243902439,nad:3.6.1.22
663,6.5.1.2,nad,0.003,Galactose,5.15,0.999417814865,nad:6.5.1.2
664,1.1.1.140,f6p,0.568,Galactose,0.2868,0.335517080019,f6p:1.1.1.140
665,2.2.1.2,f6p,0.6,Galactose,0.2868,0.323410013532,f6p:2.2.1.2
666,2.6.1.16,f6p,0.2,Galactose,0.2868,0.589153656532,f6p:2.6.1.16
667,2.7.1.105,f6p,0.028,Galactose,0.2868,0.911054637865,f6p:2.7.1.105
668,2.7.1.11,f6p,0.011,Galactose,0.2868,0.963062458026,f6p:2.7.1.11
669,3.5.99.6,f6p,1.7,Galactose,0.2868,0.144352728005,f6p:3.5.99.6
670,5.3.1.8,f6p,0.15,Galactose,0.2868,0.656593406593,f6p:5.3.1.8
671,5.3.1.9,f6p,0.147,Galactose,0.2868,0.661134163209,f6p:5.3.1.9
672,1.1.1.140,nadh,0.025,Galactose,0.2898,0.920584498094,nadh:1.1.1.140
673,1.1.1.37,nadh,0.061,Galactose,0.2898,0.826111744584,nadh:1.1.1.37
674,1.1.1.38,nadh,0.025,Galactose,0.2898,0.920584498094,nadh:1.1.1.38
675,1.1.1.6,nadh,0.05,Galactose,0.2898,0.852854620365,nadh:1.1.1.6
676,1.1.1.86,nadh,0.207,Galactose,0.2898,0.583333333333,nadh:1.1.1.86
677,1.1.1.B28,nadh,0.84,Galactose,0.2898,0.256505576208,nadh:1.1.1.B28
678,1.14.12.17,nadh,0.0032,Galactose,0.2898,0.989078498294,nadh:1.14.12.17
679,1.3.1.9,nadh,0.02,Galactose,0.2898,0.935442220788,nadh:1.3.1.9
680,1.5.1.20,nadh,0.02,Galactose,0.2898,0.935442220788,nadh:1.5.1.20
681,1.5.1.36,nadh,0.04,Galactose,0.2898,0.878714372347,nadh:1.5.1.36
682,1.5.1.38,nadh,0.5555,Galactose,0.2898,0.342836862652,nadh:1.5.1.38
683,1.5.1.41,nadh,0.025,Galactose,0.2898,0.920584498094,nadh:1.5.1.41
684,1.5.1.B1,nadh,0.076,Galactose,0.2898,0.792236194642,nadh:1.5.1.B1
685,1.6.1.2,nadh,0.0017,Galactose,0.2898,0.994168096055,nadh:1.6.1.2
686,1.6.5.11,nadh,0.132,Galactose,0.2898,0.687055476529,nadh:1.6.5.11
687,1.6.5.2,nadh,0.014,Galactose,0.2898,0.953917050691,nadh:1.6.5.2
688,1.6.5.3,nadh,0.013,Galactose,0.2898,0.957067371202,nadh:1.6.5.3
689,1.7.1.15,nadh,0.0488,Galactose,0.2898,0.85587714117,nadh:1.7.1.15
690,1.7.1.4,nadh,0.016,Galactose,0.2898,0.94767822106,nadh:1.7.1.4
691,1.7.1.6,nadh,0.0706,Galactose,0.2898,0.80410654828,nadh:1.7.1.6
692,3.6.1.22,nadh,0.11,Galactose,0.2898,0.724862431216,nadh:3.6.1.22
693,1.1.1.169,nadp,0.007,Galactose,0.0168,0.705882352941,nadp:1.1.1.169
694,1.1.1.276,nadp,0.54,Galactose,0.0168,0.0301724137931,nadp:1.1.1.276
695,1.1.1.282,nadp,0.1,Galactose,0.0168,0.143835616438,nadp:1.1.1.282
696,1.1.1.381,nadp,0.54,Galactose,0.0168,0.0301724137931,nadp:1.1.1.381
697,1.1.1.40,nadp,0.0415,Galactose,0.0168,0.288164665523,nadp:1.1.1.40
698,1.1.1.41,nadp,0.017,Galactose,0.0168,0.497041420118,nadp:1.1.1.41
699,1.1.1.42,nadp,0.0392,Galactose,0.0168,0.3,nadp:1.1.1.42
700,1.1.1.44,nadp,0.049,Galactose,0.0168,0.255319148936,nadp:1.1.1.44
701,1.1.1.49,nadp,0.0075,Galactose,0.0168,0.691358024691,nadp:1.1.1.49
702,1.2.1.21,nadp,0.067,Galactose,0.0168,0.200477326969,nadp:1.2.1.21
703,1.2.1.39,nadp,0.22,Galactose,0.0168,0.0709459459459,nadp:1.2.1.39
704,1.2.1.4,nadp,0.1,Galactose,0.0168,0.143835616438,nadp:1.2.1.4
705,1.2.1.79,nadp,0.0446,Galactose,0.0168,0.273615635179,nadp:1.2.1.79
706,1.2.1.8,nadp,0.08,Galactose,0.0168,0.173553719008,nadp:1.2.1.8
707,1.2.1.91,nadp,0.056,Galactose,0.0168,0.230769230769,nadp:1.2.1.91
708,1.4.1.4,nadp,0.018,Galactose,0.0168,0.48275862069,nadp:1.4.1.4
709,3.1.3.7,nadp,2.7,Galactose,0.0168,0.00618374558304,nadp:3.1.3.7
710,3.1.4.16,nadp,0.15,Galactose,0.0168,0.10071942446,nadp:3.1.4.16
711,3.1.4.37,nadp,0.15,Galactose,0.0168,0.10071942446,nadp:3.1.4.37
712,1.1.1.169,nadph,0.004,Galactose,0.1378,0.971791255289,nadph:1.1.1.169
713,1.1.1.267,nadph,0.0005,Galactose,0.1378,0.996384671005,nadph:1.1.1.267
714,1.1.1.86,nadph,0.002,Galactose,0.1378,0.985693848355,nadph:1.1.1.86
715,1.1.1.B28,nadph,0.89,Galactose,0.1378,0.134072776805,nadph:1.1.1.B28
716,1.14.12.17,nadph,0.18,Galactose,0.1378,0.433606041536,nadph:1.14.12.17
717,1.14.13.59,nadph,0.07,Galactose,0.1378,0.663137632339,nadph:1.14.13.59
718,1.16.1.9,nadph,0.043,Galactose,0.1378,0.762168141593,nadph:1.16.1.9
719,1.18.1.2,nadph,0.0018,Galactose,0.1378,0.987106017192,nadph:1.18.1.2
720,1.2.1.21,nadph,0.025,Galactose,0.1378,0.846437346437,nadph:1.2.1.21
721,1.2.1.70,nadph,0.039,Galactose,0.1378,0.779411764706,nadph:1.2.1.70
722,1.3.1.34,nadph,0.0008,Galactose,0.1378,0.994227994228,nadph:1.3.1.34
723,1.3.1.98,nadph,0.0016,Galactose,0.1378,0.988522238164,nadph:1.3.1.98
724,1.4.1.13,nadph,0.0022,Galactose,0.1378,0.984285714286,nadph:1.4.1.13
725,1.4.1.4,nadph,0.035,Galactose,0.1378,0.797453703704,nadph:1.4.1.4
726,1.5.1.3,nadph,0.0019,Galactose,0.1378,0.986399427344,nadph:1.5.1.3
727,1.5.1.30,nadph,0.0054,Galactose,0.1378,0.962290502793,nadph:1.5.1.30
728,1.5.1.38,nadph,0.046,Galactose,0.1378,0.74972796518,nadph:1.5.1.38
729,1.5.1.41,nadph,0.043,Galactose,0.1378,0.762168141593,nadph:1.5.1.41
730,1.6.1.1,nadph,0.0683,Galactose,0.1378,0.668607472101,nadph:1.6.1.1
731,1.6.1.2,nadph,0.0051,Galactose,0.1378,0.964310706788,nadph:1.6.1.2
732,1.6.5.10,nadph,0.0105,Galactose,0.1378,0.929197572488,nadph:1.6.5.10
733,1.6.5.2,nadph,0.0656,Galactose,0.1378,0.677482792527,nadph:1.6.5.2
734,1.6.5.3,nadph,1.87,Galactose,0.1378,0.0686323338978,nadph:1.6.5.3
735,1.7.1.13,nadph,0.0002,Galactose,0.1378,0.998550724638,nadph:1.7.1.13
736,1.7.1.7,nadph,0.0147,Galactose,0.1378,0.903606557377,nadph:1.7.1.7
737,1.8.1.9,nadph,0.0008,Galactose,0.1378,0.994227994228,nadph:1.8.1.9
738,3.1.3.7,nadph,2.13,Galactose,0.1378,0.0607637357792,nadph:3.1.3.7
739,1.1.1.290,akg,0.093,Galactose,0.196,0.678200692042,akg:1.1.1.290
740,1.1.1.95,akg,0.042,Galactose,0.196,0.823529411765,akg:1.1.1.95
741,1.14.11.17,akg,0.009,Galactose,0.196,0.956097560976,akg:1.14.11.17
742,1.4.1.13,akg,0.0047,Galactose,0.196,0.976581963129,akg:1.4.1.13
743,1.4.1.4,akg,0.2,Galactose,0.196,0.494949494949,akg:1.4.1.4
744,2.2.1.9,akg,1.5,Galactose,0.196,0.115566037736,akg:2.2.1.9
745,2.6.1.1,akg,0.071,Galactose,0.196,0.734082397004,akg:2.6.1.1
746,2.6.1.19,akg,1.07,Galactose,0.196,0.154818325434,akg:2.6.1.19
747,2.6.1.29,akg,0.88,Galactose,0.196,0.182156133829,akg:2.6.1.29
748,2.6.1.33,akg,0.22,Galactose,0.196,0.471153846154,akg:2.6.1.33
749,2.6.1.42,akg,0.24,Galactose,0.196,0.449541284404,akg:2.6.1.42
750,2.6.1.57,akg,0.23,Galactose,0.196,0.460093896714,akg:2.6.1.57
751,1.1.1.290,pyr,0.128,Galactose,7.2445,0.982638182435,pyr:1.1.1.290
752,1.1.1.86,pyr,1.54,Galactose,7.2445,0.824691217485,pyr:1.1.1.86
753,1.2.4.1,pyr,0.2609,Galactose,7.2445,0.965238361713,pyr:1.2.4.1
754,2.2.1.6,pyr,1.0,Galactose,7.2445,0.878707016799,pyr:2.2.1.6
755,2.2.1.7,pyr,0.049,Galactose,7.2445,0.993281689175,pyr:2.2.1.7
756,2.3.1.54,pyr,2.37,Galactose,7.2445,0.753497321754,pyr:2.3.1.54
757,2.6.1.29,pyr,2.7,Galactose,7.2445,0.72849313691,pyr:2.6.1.29
758,2.7.9.2,pyr,0.083,Galactose,7.2445,0.988672807915,pyr:2.7.9.2
759,4.1.2.52,pyr,5.6,Galactose,7.2445,0.564015726576,pyr:4.1.2.52
760,4.3.3.7,pyr,0.15,Galactose,7.2445,0.979714652782,pyr:4.3.3.7
761,1.1.1.42,icit,0.0405,Galactose,0.0369,0.476744186047,icit:1.1.1.42
762,4.1.3.1,icit,0.018,Galactose,0.0369,0.672131147541,icit:4.1.3.1
763,1.1.1.44,6pgc,0.093,Galactose,1.054,0.918918918919,6pgc:1.1.1.44
764,1.1.1.49,g6p,0.07,Galactose,7.3059,0.990509632723,g6p:1.1.1.49
765,2.4.1.15,g6p,7.5,Galactose,7.3059,0.493445180637,g6p:2.4.1.15
766,2.6.1.16,g6p,16.0,Galactose,7.3059,0.313478561223,g6p:2.6.1.16
767,5.3.1.9,g6p,0.28,Galactose,7.3059,0.96308941589,g6p:5.3.1.9
768,1.17.4.1,atp,0.07,Galactose,4.0886,0.98316741211,atp:1.17.4.1
769,2.1.2.2,atp,0.0774,Galactose,4.0886,0.981421027364,atp:2.1.2.2
770,2.5.1.6,atp,0.073,Galactose,4.0886,0.982458669742,atp:2.5.1.6
771,2.7.1.105,atp,0.06,Galactose,4.0886,0.985537289688,atp:2.7.1.105
772,2.7.1.107,atp,0.34,Galactose,4.0886,0.923226301766,atp:2.7.1.107
773,2.7.1.11,atp,0.008,Galactose,4.0886,0.99804716106,atp:2.7.1.11
774,2.7.1.12,atp,0.123,Galactose,4.0886,0.970794947288,atp:2.7.1.12
775,2.7.1.136,atp,0.0106,Galactose,4.0886,0.997414129586,atp:2.7.1.136
776,2.7.1.148,atp,0.02,Galactose,4.0886,0.995132161807,atp:2.7.1.148
777,2.7.1.16,atp,0.02,Galactose,4.0886,0.995132161807,atp:2.7.1.16
778,2.7.1.163,atp,2.0,Galactose,4.0886,0.671517261768,atp:2.7.1.163
779,2.7.1.165,atp,0.061,Galactose,4.0886,0.985299787931,atp:2.7.1.165
780,2.7.1.170,atp,1.0,Galactose,4.0886,0.803482293755,atp:2.7.1.170
781,2.7.1.2,atp,3.76,Galactose,4.0886,0.520933669699,atp:2.7.1.2
782,2.7.1.23,atp,0.23,Galactose,4.0886,0.946741999722,atp:2.7.1.23
783,2.7.1.25,atp,0.01,Galactose,4.0886,0.997560142488,atp:2.7.1.25
784,2.7.1.30,atp,0.0078,Galactose,4.0886,0.998095889073,atp:2.7.1.30
785,2.7.1.33,atp,0.115,Galactose,4.0886,0.972642496907,atp:2.7.1.33
786,2.7.1.39,atp,0.3,Galactose,4.0886,0.931641070045,atp:2.7.1.39
787,2.7.1.49,atp,0.1431,Galactose,4.0886,0.9661838032,atp:2.7.1.49
788,2.7.1.56,atp,0.12,Galactose,4.0886,0.971486955282,atp:2.7.1.56
789,2.7.1.59,atp,0.00014,Galactose,4.0886,0.999965759623,atp:2.7.1.59
790,2.7.1.6,atp,2.24,Galactose,4.0886,0.646051259362,atp:2.7.1.6
791,2.7.1.71,atp,0.16,Galactose,4.0886,0.962340535706,atp:2.7.1.71
792,2.7.1.73,atp,0.51,Galactose,4.0886,0.889096681599,atp:2.7.1.73
793,2.7.1.83,atp,0.33,Galactose,4.0886,0.925315710859,atp:2.7.1.83
794,2.7.1.95,atp,0.028,Galactose,4.0886,0.993198270417,atp:2.7.1.95
795,2.7.11.5,atp,0.0069,Galactose,4.0886,0.998315224026,atp:2.7.11.5
796,2.7.2.1,atp,0.07,Galactose,4.0886,0.98316741211,atp:2.7.2.1
797,2.7.2.11,atp,0.4,Galactose,4.0886,0.910885354008,atp:2.7.2.11
798,2.7.2.4,atp,0.18,Galactose,4.0886,0.957831607553,atp:2.7.2.4
799,2.7.2.8,atp,0.29,Galactose,4.0886,0.933768784543,atp:2.7.2.8
800,2.7.4.1,atp,1.4,Galactose,4.0886,0.7449258463,atp:2.7.4.1
801,2.7.4.12,atp,0.82,Galactose,4.0886,0.832946257589,atp:2.7.4.12
802,2.7.4.16,atp,0.27,Galactose,4.0886,0.938053503419,atp:2.7.4.16
803,2.7.4.22,atp,0.048,Galactose,4.0886,0.988396267466,atp:2.7.4.22
804,2.7.4.25,atp,0.038,Galactose,4.0886,0.990791450589,atp:2.7.4.25
805,2.7.4.3,atp,0.048,Galactose,4.0886,0.988396267466,atp:2.7.4.3
806,2.7.4.7,atp,0.193,Galactose,4.0886,0.954923393124,atp:2.7.4.7
807,2.7.4.9,atp,0.04,Galactose,4.0886,0.990311485734,atp:2.7.4.9
808,2.7.6.1,atp,0.023,Galactose,4.0886,0.994406070629,atp:2.7.6.1
809,2.7.6.3,atp,0.015,Galactose,4.0886,0.99634467297,atp:2.7.6.3
810,2.7.7.1,atp,0.5,Galactose,4.0886,0.891034302402,atp:2.7.7.1
811,2.7.7.18,atp,0.5,Galactose,4.0886,0.891034302402,atp:2.7.7.18
812,2.7.7.19,atp,0.13,Galactose,4.0886,0.969184089508,atp:2.7.7.19
813,2.7.7.27,atp,0.155,Galactose,4.0886,0.963474408521,atp:2.7.7.27
814,2.7.7.42,atp,0.15,Galactose,4.0886,0.964610956448,atp:2.7.7.42
815,2.7.7.58,atp,1.12,Galactose,4.0886,0.784971009484,atp:2.7.7.58
816,2.7.7.63,atp,0.0019,Galactose,4.0886,0.999535509106,atp:2.7.7.63
817,2.7.7.B5,atp,0.24,Galactose,4.0886,0.94455482142,atp:2.7.7.B5
818,2.7.9.2,atp,0.028,Galactose,4.0886,0.993198270417,atp:2.7.9.2
819,2.7.9.3,atp,0.9,Galactose,4.0886,0.81958866215,atp:2.7.9.3
820,2.7.99.B1,atp,4.0,Galactose,4.0886,0.505476843953,atp:2.7.99.B1
821,3.1.11.5,atp,0.085,Galactose,4.0886,0.979633889208,atp:3.1.11.5
822,3.1.3.5,atp,0.0209,Galactose,4.0886,0.994914223142,atp:3.1.3.5
823,3.1.4.16,atp,0.18,Galactose,4.0886,0.957831607553,atp:3.1.4.16
824,3.1.4.37,atp,0.18,Galactose,4.0886,0.957831607553,atp:3.1.4.37
825,3.4.21.53,atp,0.003,Galactose,4.0886,0.999266790498,atp:3.4.21.53
826,3.4.21.92,atp,0.21,Galactose,4.0886,0.951146885032,atp:3.4.21.92
827,3.4.24.B17,atp,0.021,Galactose,4.0886,0.994890013627,atp:3.4.24.B17
828,3.6.3.1,atp,0.878,Galactose,4.0886,0.823219103612,atp:3.6.3.1
829,3.6.3.14,atp,0.053,Galactose,4.0886,0.987203013328,atp:3.6.3.14
830,3.6.3.16,atp,0.035,Galactose,4.0886,0.991512270831,atp:3.6.3.16
831,3.6.3.18,atp,0.65,Galactose,4.0886,0.862828683577,atp:3.6.3.18
832,3.6.3.19,atp,0.143,Galactose,4.0886,0.966206635788,atp:3.6.3.19
833,3.6.3.27,atp,0.0239,Galactose,4.0886,0.994188449848,atp:3.6.3.27
834,3.6.3.31,atp,0.12,Galactose,4.0886,0.971486955282,atp:3.6.3.31
835,3.6.3.33,atp,0.053,Galactose,4.0886,0.987203013328,atp:3.6.3.33
836,3.6.3.39,atp,0.117,Galactose,4.0886,0.972179950542,atp:3.6.3.39
837,3.6.3.43,atp,0.36,Galactose,4.0886,0.919075664254,atp:3.6.3.43
838,3.6.3.5,atp,0.0026,Galactose,4.0886,0.999364489636,atp:3.6.3.5
839,3.6.3.54,atp,0.5,Galactose,4.0886,0.891034302402,atp:3.6.3.54
840,3.6.4.10,atp,1.9e-05,Galactose,4.0886,0.999995352954,atp:3.6.4.10
841,3.6.4.8,atp,0.28,Galactose,4.0886,0.935906239985,atp:3.6.4.8
842,3.6.4.9,atp,0.007,Galactose,4.0886,0.998290848716,atp:3.6.4.9
843,4.6.1.1,atp,0.27,Galactose,4.0886,0.938053503419,atp:4.6.1.1
844,6.1.1.1,atp,0.5,Galactose,4.0886,0.891034302402,atp:6.1.1.1
845,6.1.1.10,atp,0.41,Galactose,4.0886,0.908860534388,atp:6.1.1.10
846,6.1.1.11,atp,6.8e-05,Galactose,4.0886,0.999983368667,atp:6.1.1.11
847,6.1.1.12,atp,0.09,Galactose,4.0886,0.978461685732,atp:6.1.1.12
848,6.1.1.14,atp,0.014,Galactose,4.0886,0.996587529859,atp:6.1.1.14
849,6.1.1.16,atp,0.22,Galactose,4.0886,0.948939330641,atp:6.1.1.16
850,6.1.1.17,atp,0.1,Galactose,4.0886,0.97612567445,atp:6.1.1.17
851,6.1.1.18,atp,0.04,Galactose,4.0886,0.990311485734,atp:6.1.1.18
852,6.1.1.19,atp,0.9,Galactose,4.0886,0.81958866215,atp:6.1.1.19
853,6.1.1.2,atp,0.2,Galactose,4.0886,0.953364734412,atp:6.1.1.2
854,6.1.1.21,atp,0.56,Galactose,4.0886,0.879533623026,atp:6.1.1.21
855,6.1.1.22,atp,0.076,Galactose,4.0886,0.98175094847,atp:6.1.1.22
856,6.1.1.24,atp,0.62,Galactose,4.0886,0.868326041711,atp:6.1.1.24
857,6.1.1.3,atp,0.267,Galactose,4.0886,0.938699605106,atp:6.1.1.3
858,6.1.1.4,atp,0.24,Galactose,4.0886,0.94455482142,atp:6.1.1.4
859,6.1.1.5,atp,0.00054,Galactose,4.0886,0.999867942893,atp:6.1.1.5
860,6.1.1.6,atp,0.012,Galactose,4.0886,0.997073598986,atp:6.1.1.6
861,6.1.1.7,atp,0.083,Galactose,4.0886,0.980103557388,atp:6.1.1.7
862,6.1.1.9,atp,9.4,Galactose,4.0886,0.303115223226,atp:6.1.1.9
863,6.1.1.B3,atp,0.17,Galactose,4.0886,0.96008077772,atp:6.1.1.B3
864,6.2.1.26,atp,0.0735,Galactose,4.0886,0.982340645347,atp:6.2.1.26
865,6.2.1.3,atp,0.025,Galactose,4.0886,0.993922598211,atp:6.2.1.3
866,6.2.1.5,atp,0.0145,Galactose,4.0886,0.996466086617,atp:6.2.1.5
867,6.3.1.2,atp,0.2,Galactose,4.0886,0.953364734412,atp:6.3.1.2
868,6.3.2.1,atp,1.75,Galactose,4.0886,0.700270612818,atp:6.3.2.1
869,6.3.2.14,atp,0.43,Galactose,4.0886,0.904837781614,atp:6.3.2.14
870,6.3.2.17,atp,0.054,Galactose,4.0886,0.986964708154,atp:6.3.2.17
871,6.3.2.2,atp,0.00014,Galactose,4.0886,0.999965759623,atp:6.3.2.2
872,6.3.2.3,atp,0.24,Galactose,4.0886,0.94455482142,atp:6.3.2.3
873,6.3.2.4,atp,0.049,Galactose,4.0886,0.988157385924,atp:6.3.2.4
874,6.3.2.45,atp,0.19,Galactose,4.0886,0.955592950965,atp:6.3.2.45
875,6.3.2.8,atp,0.14,Galactose,4.0886,0.966892115594,atp:6.3.2.8
876,6.3.2.9,atp,0.106,Galactose,4.0886,0.974729414008,atp:6.3.2.9
877,6.3.3.1,atp,0.073,Galactose,4.0886,0.982458669742,atp:6.3.3.1
878,6.3.4.14,atp,0.081,Galactose,4.0886,0.980573676132,atp:6.3.4.14
879,6.3.4.15,atp,0.25,Galactose,4.0886,0.942377725534,atp:6.3.4.15
880,6.3.4.18,atp,0.048,Galactose,4.0886,0.988396267466,atp:6.3.4.18
881,6.3.4.19,atp,0.0016,Galactose,4.0886,0.999608821085,atp:6.3.4.19
882,6.3.4.2,atp,0.054,Galactose,4.0886,0.986964708154,atp:6.3.4.2
883,6.3.5.2,atp,0.104,Galactose,4.0886,0.975194390116,atp:6.3.5.2
884,6.3.5.4,atp,0.1,Galactose,4.0886,0.97612567445,atp:6.3.5.4
885,6.3.5.5,atp,0.005,Galactose,4.0886,0.9987785812,atp:6.3.5.5
886,6.5.1.4,atp,0.02,Galactose,4.0886,0.995132161807,atp:6.5.1.4
887,1.2.1.72,e4p,0.51,Galactose,0.056,0.0989399293286,e4p:1.2.1.72
888,2.2.1.2,e4p,0.078,Galactose,0.056,0.417910447761,e4p:2.2.1.2
889,2.5.1.54,e4p,0.021,Galactose,0.056,0.727272727273,e4p:2.5.1.54
890,4.1.2.21,e4p,0.57,Galactose,0.056,0.0894568690096,e4p:4.1.2.21
891,1.3.5.1,fum,0.005,Galactose,0.5485,0.990966576332,fum:1.3.5.1
892,1.3.5.4,fum,0.0054,Galactose,0.5485,0.990250947825,fum:1.3.5.4
893,4.2.1.2,fum,0.15,Galactose,0.5485,0.785254115963,fum:4.2.1.2
894,1.3.5.1,succ,0.002,Galactose,2.3828,0.99916135525,succ:1.3.5.1
895,1.3.5.4,succ,0.0015,Galactose,2.3828,0.999370884536,succ:1.3.5.4
896,6.2.1.5,succ,0.25,Galactose,2.3828,0.905044059556,succ:6.2.1.5
897,1.7.1.7,gmp,0.0055,Galactose,0.1813,0.970556745182,gmp:1.7.1.7
898,3.1.3.31,gmp,0.26,Galactose,0.1813,0.410831633809,gmp:3.1.3.31
899,3.1.3.5,gmp,0.26,Galactose,0.1813,0.410831633809,gmp:3.1.3.5
900,3.1.3.6,gmp,0.26,Galactose,0.1813,0.410831633809,gmp:3.1.3.6
901,3.6.1.11,gmp,0.26,Galactose,0.1813,0.410831633809,gmp:3.6.1.11
902,2.5.1.19,pep,0.015,Galactose,0.4054,0.964319695528,pep:2.5.1.19
903,2.5.1.54,pep,0.005,Galactose,0.4054,0.987816764133,pep:2.5.1.54
904,2.5.1.55,pep,0.00443,Galactose,0.4054,0.989190640021,pep:2.5.1.55
905,2.5.1.56,pep,0.04,Galactose,0.4054,0.910193084868,pep:2.5.1.56
906,2.5.1.7,pep,0.0004,Galactose,0.4054,0.999014292755,pep:2.5.1.7
907,2.7.3.9,pep,0.18,Galactose,0.4054,0.692517936454,pep:2.7.3.9
908,4.1.1.49,pep,0.06,Galactose,0.4054,0.871078642028,pep:4.1.1.49
909,2.7.1.105,gtp,0.35,Galactose,1.4481,0.805350091764,gtp:2.7.1.105
