met:EC,Glucose,Fructose,Galactose,Gluconate,Mannitol,Sorbitol,Mannose,Glycerol,Pyruvate,Lactate,Acetate,Succinate,glcNAc
AKG:1.4.1.4,0.93116833961,0.911838186577,0.95980486323,0.91137104632,0.914181089561,0.932632856752,0.938289774017,0.920329362741,0.856933525535,0.887722200826,0.938784924699,0.866956344748,0.921282598738
AKG:2.2.1.9,0.850822461713,0.813449023861,0.909642207398,0.812567713976,0.817884405671,0.853727945361,0.865051903114,0.829646017699,0.716332378223,0.769230769231,0.866050808314,0.733137829912,0.831485587583
AKG:2.6.1.1,0.45074189511,0.385525234844,0.591588039136,0.384152838187,0.392536981043,0.45646163471,0.479800831893,0.412020412966,0.266510649837,0.324149485018,0.481943623964,0.283302518971,0.415190851216
AKG:2.6.1.11,0.904813608397,0.879043600563,0.943752359381,0.878425860857,0.882145377558,0.906782734857,0.914411119239,0.890313390313,0.808015513898,0.847457627119,0.915080527086,0.820748522653,0.891583452211
AKG:2.6.1.19,0.802700675169,0.756718528996,0.877768662838,0.755649717514,0.762108262108,0.806330067822,0.820552147239,0.77648766328,0.643028846154,0.703947368421,0.821812596006,0.662128712871,0.778748180495
AKG:2.6.1.29,0.76990376203,0.718954248366,0.855199222546,0.717781402936,0.724876441516,0.773966578716,0.789946140036,0.740740740741,0.597014925373,0.661654135338,0.791366906475,0.617110799439,0.743243243243
AKG:2.6.1.42,0.795152796001,0.747963886573,0.872636919872,0.746869479127,0.753484388808,0.798886247272,0.813528546555,0.768226531492,0.632171669557,0.694061481953,0.814827196227,0.651537649837,0.770545909389
AKG:2.6.1.82,0.986346882625,0.982216708023,0.992218914826,0.982115165926,0.98272473363,0.986654203666,0.987834043881,0.984048062979,0.969684597326,0.976863753213,0.987936772047,0.972065895835,0.984251968504
ATP:1.17.4.1,0.0506879073135,0.0513196480938,0.0501432664756,0.0533943554539,0.0507982583454,0.0427089688835,0.0521609538003,0.059880239521,0.0614574187884,0.0588730025231,0.0541795665635,0.0567260940032,0.0535987748851
ATP:2.1.2.2,0.0557476231634,0.0564386758057,0.0551517742625,0.0587075242718,0.0558683412733,0.0470116618076,0.057358826145,0.0657939476369,0.0675157013259,0.0646940822467,0.059565953517,0.0623489608507,0.05893101873
ATP:2.5.1.6,0.056046486448,0.0567410212059,0.0554476307742,0.059021263756,0.0561678132321,0.047266035886,0.0576657995917,0.0661428966494,0.0678731185012,0.0650376040466,0.0598839886874,0.0626808647121,0.0592458774178
ATP:2.7.1.107,0.450232288999,0.453465017619,0.447417919145,0.463848321098,0.450799417063,0.40627632958,0.457718106538,0.494164597798,0.501083591983,0.489657119978,0.467687383257,0.47980989884,0.464852476763
ATP:2.7.1.11,0.0373036050898,0.0377751705734,0.0368971887218,0.0393250110757,0.0373859651215,0.0313619272233,0.0384034240663,0.0441816394662,0.0453652875491,0.0434262686759,0.039912043744,0.041817623625,0.0394778126358
ATP:2.7.1.12,0.0537012491196,0.0543683953116,0.0531260419442,0.0565590067237,0.0538177884927,0.0452705915378,0.0552567693804,0.0634035571877,0.0650671138961,0.0623409849449,0.0573879353979,0.0600756831012,0.056774815298
ATP:2.7.1.148,0.015026296018,0.0152207001522,0.0148588410104,0.0158604282316,0.0150602409639,0.0125865324103,0.015479876161,0.017873100983,0.0183654729109,0.017559262511,0.0161030595813,0.0168918918919,0.015923566879
ATP:2.7.1.16,0.105025184287,0.106258346183,0.103960628857,0.110295848248,0.105240716991,0.0892974277454,0.107897852922,0.12279699711,0.125809568482,0.120867509533,0.111818999525,0.116740290408,0.110692639953
ATP:2.7.1.2,0.511209542314,0.514470381079,0.508366468187,0.524908958253,0.511781977433,0.466350294375,0.51875255579,0.555084311092,0.561908752025,0.550626036978,0.528754992454,0.54085211506,0.525915637577
ATP:2.7.1.23,0.366448610033,0.369484064975,0.363811387944,0.379278881883,0.366980649164,0.325824604797,0.373487758665,0.408276869508,0.414979868235,0.403927222905,0.382917898235,0.39447144451,0.380229795113
